ParkName,ParkCode,PeriodID,EventID,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,VisibleAreaInSquareKilometers,DeerID,Year,Group,SideOfVehicle,DistanceInMeters,AngleInDegrees,QuadrantCompass,DeerNumber,VegetationType,Comment,GPSDate,GPSTime,GlobalID,LongitudeInDecimalDegrees,LatitudeInDecimalDegrees,GeodeticDatum,VerbatimCoordinates,VerbatimCoordinatesSystem,VerbatimSRS,dwcType,BasisofRecord,ScientificName,TaxonRank
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4791,2017,14,Left,120,23,Left Front,8,Crop,NA,2017-01-19,20:07:14,{2C6502BB-D855-4B10-9E3B-BF2DBF486B6D},-93.40606703,37.09140942,EPSG:4326,15N 463912.966E 4105089.915N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4792,2017,15,Right,46,80,Right Front,11,Crop,NA,2017-01-19,20:09:06,{0DF0F151-83A8-447D-BD55-D1B9BD46F7A4},-93.4061699,37.09143563,EPSG:4326,15N 463903.837E 4105092.863N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4793,2017,16,Right,113,78,Right Front,2,Crop,NA,2017-01-19,20:10:57,{A8E024A1-5C80-46F1-9CEC-1E6796DC60B3},-93.40679539,37.09173652,EPSG:4326,15N 463848.392E 4105126.479N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4794,2017,17,Left,186,47,Left Front,12,Crop,NA,2017-01-19,20:12:17,{8134314E-7BA5-4243-AF16-B9E9C7499852},-93.40712575,37.09207052,EPSG:4326,15N 463819.192E 4105163.657N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4795,2017,18,Left,123,51,Left Front,5,Crop,NA,2017-01-19,20:14:57,{0DE886A8-F186-431E-849E-636182F55D5E},-93.40727107,37.09232485,EPSG:4326,15N 463806.399E 4105191.927N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4796,2017,19,Right,45,55,Right Front,3,Grassland/Prairie,NA,2017-01-19,20:17:22,{D33A953F-6B7D-45AF-98CF-ED808B52DF78},-93.40781737,37.09419705,EPSG:4326,15N 463758.741E 4105399.83N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191736,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,0.96311934,4797,2017,20,Right,74,57,Right Front,3,Upland Forest,NA,2017-01-19,20:21:01,{A8E2CE15-699F-454E-B78A-FA286B6262E7},-93.41028993,37.09584407,EPSG:4326,15N 463539.802E 4105583.489N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4798,2017,1,Right,214,57,Right Front,3,Grassland/Prairie,NA,2017-01-19,20:43:09,{E9157061-6FEA-4BD5-A4AE-5F4FFC388C4D},-93.40643338,37.11595884,EPSG:4326,15N 463892.063E 4107813.468N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4799,2017,2,Right,86,46,Right Front,7,Grassland/Prairie,NA,2017-01-19,20:45:06,{6C50C0B1-8874-4283-B251-EF5D1761BCD7},-93.4063828,37.11592854,EPSG:4326,15N 463896.542E 4107810.087N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4800,2017,3,Left,81,28,Left Front,4,Grassland/Prairie,NA,2017-01-19,20:49:14,{4CDA5EF5-749F-4A2D-A542-B16AD19C9852},-93.4022222,37.1146611,EPSG:4326,15N 464265.58E 4107667.909N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4801,2017,4,Right,55,56,Right Front,1,Grassland/Prairie,NA,2017-01-19,20:50:53,{4B6AFE82-29BB-47D1-97BF-FAA2E94D1A52},-93.40210327,37.1144059,EPSG:4326,15N 464276.027E 4107639.553N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4802,2017,5,Left,65,25,Left Front,1,Grassland/Prairie,NA,2017-01-19,20:52:21,{BD471A25-DCFA-4FE1-BC07-1F98B5C38677},-93.40185903,37.11369837,EPSG:4326,15N 464297.393E 4107560.971N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4803,2017,6,Left,107,74,Left Front,2,Grassland/Prairie,NA,2017-01-19,20:54:30,{F40A9765-94D8-4A69-A2FC-A01512442534},-93.40151228,37.1122542,EPSG:4326,15N 464327.523E 4107400.629N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4804,2017,7,Right,214,63,Right Front,3,Grassland/Prairie,NA,2017-01-19,20:55:44,{F6CACC6A-7C05-49A3-BF70-D95EA9CAE536},-93.40128208,37.1118354,EPSG:4326,15N 464347.778E 4107354.083N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4805,2017,8,Right,55,41,Right Front,6,Grassland/Prairie,NA,2017-01-19,21:05:14,{A1177C6A-010C-40D9-804B-E4F33662881C},-93.40440764,37.0997394,EPSG:4326,15N 464064.37E 4106013.379N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4806,2017,9,Right,145,45,Right Front,5,Grassland/Prairie,NA,2017-01-19,21:10:52,{10F288F7-0DA5-462A-AD5D-0D1F63E5D588},-93.40376712,37.091993,EPSG:4326,15N 464117.635E 4105153.784N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4807,2017,10,Left,130,56,Left Front,4,Crop,NA,2017-01-19,21:14:18,{53493BF7-609C-45F1-9F76-7B0E5A45DAE1},-93.40706272,37.09198068,EPSG:4326,15N 463824.751E 4105153.668N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4808,2017,11,Left,123,68,Left Front,7,Crop,NA,2017-01-19,21:16:09,{F323EC7D-F7B5-43B9-9713-D79B6E7DA3E6},-93.40727745,37.0923185,EPSG:4326,15N 463805.828E 4105191.225N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan191824,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,0.96311934,4809,2017,12,Right,48,85,Right Front,2,Upland Forest,NA,2017-01-19,21:21:35,{36875262-5F1C-4D40-BFBC-1BD91214CCB2},-93.41040671,37.09584465,EPSG:4326,15N 463529.424E 4105583.598N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4810,2017,1,Left,77,77,Left Front,5,Grassland/Prairie,NA,2017-01-26,19:38:28,{39B37D3D-E83B-40C3-85FE-57F32903FB7D},-93.40613044,37.11579157,EPSG:4326,15N 463918.897E 4107794.796N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4811,2017,2,Right,227,43,Right Front,6,Grassland/Prairie,NA,2017-01-26,19:40:55,{48A879DB-7722-4516-86B3-F3F75388C8B8},-93.40379046,37.11567641,EPSG:4326,15N 464126.73E 4107781.135N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4812,2017,3,Left,120,48,Left Front,2,Grassland/Prairie,NA,2017-01-26,19:42:49,{F66025DE-4C4B-4DFC-A7C6-FDA468A32EF9},-93.40269875,37.11530463,EPSG:4326,15N 464223.545E 4107739.478N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4813,2017,4,Right,146,82,Right Front,2,Grassland/Prairie,NA,2017-01-26,19:48:23,{8E6BADE1-A79F-4734-B305-580711A76D77},-93.39844537,37.10928063,EPSG:4326,15N 464598.62E 4107069.605N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4814,2017,5,Right,213,71,Right Back,4,Grassland/Prairie,NA,2017-01-26,19:51:16,{43AB4F0A-E534-4B8E-8D80-4221B77970BE},-93.39926518,37.10713744,EPSG:4326,15N 464524.781E 4106832.155N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4815,2017,6,Right,125,66,Right Front,5,Grassland/Prairie,NA,2017-01-26,20:02:53,{E1FC705E-8FC3-4BC5-AE72-CA9719D42A8C},-93.40415484,37.09177502,EPSG:4326,15N 464083.075E 4105129.749N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4816,2017,7,Right,189,68,Right Front,8,Crop,NA,2017-01-26,20:04:34,{CD95DFC2-6B9F-4CF9-B990-D2996D64FB1C},-93.40531652,37.09137,EPSG:4326,15N 463979.646E 4105085.258N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4817,2017,8,Left,184,55,Left Front,2,Crop,NA,2017-01-26,20:06:53,{5A76672F-0280-40FD-BAB8-E14E2FF5DBDF},-93.40658539,37.09161433,EPSG:4326,15N 463866.997E 4105112.845N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4818,2017,9,Right,129,64,Right Front,7,Grassland/Prairie,NA,2017-01-26,20:10:32,{D2681A8D-0159-4659-AA0F-A3EB613C137D},-93.40662268,37.09163429,EPSG:4326,15N 463863.692E 4105115.072N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4819,2017,10,Left,178,63,Left Front,1,Crop,NA,2017-01-26,20:12:59,{71296096-CB7B-4EC1-9D06-98CA6EF224B7},-93.4076282,37.09325363,EPSG:4326,15N 463775.102E 4105295.098N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261831,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,0.96311934,4820,2017,11,Left,185,54,Left Front,7,Grassland/Prairie,NA,2017-01-26,20:14:40,{39C5D7C7-748C-446C-8D8A-3D0AE5471A59},-93.40780505,37.09414126,EPSG:4326,15N 463759.809E 4105393.636N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4821,2017,1,Left,45,84,Left Back,1,Riparian Forest,NA,2017-01-26,20:38:04,{1D892658-121B-4EC0-A25A-62B890FBE1A1},-93.40697357,37.11628429,EPSG:4326,15N 463844.227E 4107849.778N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4822,2017,2,Left,77,68,Left Front,5,Grassland/Prairie,NA,2017-01-26,20:39:57,{0800F8B0-1D01-4C78-8A95-8CCA6ABAEBD3},-93.40608179,37.11577319,EPSG:4326,15N 463923.211E 4107792.739N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4823,2017,3,Left,99,44,Left Front,2,Grassland/Prairie,NA,2017-01-26,20:42:52,{7581F4A7-A6B5-4399-BA89-C3AEA5D23373},-93.40272762,37.11532184,EPSG:4326,15N 464220.988E 4107741.399N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4824,2017,4,Left,123,16,Left Front,2,Grassland/Prairie,NA,2017-01-26,20:44:12,{ECE60211-AAFD-447E-8CE7-A7E1DFCD7204},-93.40266007,37.11526935,EPSG:4326,15N 464226.965E 4107735.551N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4825,2017,5,Left,96,22,Left Front,4,Grassland/Prairie,NA,2017-01-26,20:46:01,{88755AB3-465D-42D0-A1FE-2DFA68FBDD3C},-93.40230956,37.11481657,EPSG:4326,15N 464257.892E 4107685.189N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4826,2017,6,Right,61,46,Right Front,2,Grassland/Prairie,NA,2017-01-26,20:49:23,{8284E788-81D9-4E26-AEC1-0B71602C243D},-93.40033176,37.11086728,EPSG:4326,15N 464431.758E 4107246.327N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4827,2017,7,Right,164,53,Right Front,5,Grassland/Prairie,NA,2017-01-26,21:01:37,{0154F41F-A94B-4BF4-A927-EA43BC410430},-93.40375055,37.09201108,EPSG:4326,15N 464119.116E 4105155.784N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4828,2017,8,Right,142,71,Right Front,6,Grassland/Prairie,NA,2017-01-26,21:04:12,{86EC9725-1FC4-4EF8-BC3F-2560365262D5},-93.4063652,37.09149247,EPSG:4326,15N 463886.507E 4105099.242N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4829,2017,9,Left,134,48,Left Front,1,Crop,NA,2017-01-26,21:05:26,{7505238D-B537-4D9D-8075-7180EAB9AF18},-93.40690496,37.09182761,EPSG:4326,15N 463838.698E 4105136.626N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4830,2017,10,Right,85,34,Right Front,7,Crop,NA,2017-01-26,21:06:37,{759DCB51-1411-415A-BC3A-524493BB3BF5},-93.40694843,37.09186764,EPSG:4326,15N 463834.854E 4105141.084N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4831,2017,11,Left,175,31,Left Front,3,Crop,NA,2017-01-26,21:07:41,{5BDF2746-CFD8-4A96-B820-4658E4F0E168},-93.40699446,37.09191319,EPSG:4326,15N 463830.785E 4105146.155N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4832,2017,12,Left,179,54,Left Front,1,Crop,NA,2017-01-26,21:09:21,{6563F264-56E9-4930-8084-40B9CEB6ABFE},-93.40752087,37.09294971,EPSG:4326,15N 463784.496E 4105261.342N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4833,2017,13,Left,81,42,Left Front,1,Crop,NA,2017-01-26,21:10:44,{05E9A2E2-0999-4767-83DA-4F10969297BB},-93.40767853,37.09342141,EPSG:4326,15N 463770.71E 4105313.73N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan261931,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,0.96311934,4834,2017,14,Left,168,39,Left Front,2,Grassland/Prairie,NA,2017-01-26,21:12:08,{59841188-EC3F-4897-AC7C-5E6ED26E36E0},-93.4078022,37.09407108,EPSG:4326,15N 463760.029E 4105385.849N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan262031,3,C,2017-01-26,20:31:00,0.6,64,0.7,60,No rain,21:24:00,-0.2,62.4,0.4,252,No rain,3,56, 95 - 100, 75 - 95,0.96311934,4835,2017,1,Left,44,88,Left Front,1,Riparian Forest,NA,2017-01-26,21:39:00,{8949514F-0233-4B19-A0FF-3AE951BCB060},-93.40697581,37.11628619,EPSG:4326,15N 463844.028E 4107849.99N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan262031,3,C,2017-01-26,20:31:00,0.6,64,0.7,60,No rain,21:24:00,-0.2,62.4,0.4,252,No rain,3,56, 95 - 100, 75 - 95,0.96311934,4836,2017,2,Left,77,62,Left Front,5,Grassland/Prairie,NA,2017-01-26,21:41:33,{AB5CB514-3D07-4F4F-B90B-08582DDFBF19},-93.40612507,37.11579101,EPSG:4326,15N 463919.374E 4107794.733N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan262031,3,C,2017-01-26,20:31:00,0.6,64,0.7,60,No rain,21:24:00,-0.2,62.4,0.4,252,No rain,3,56, 95 - 100, 75 - 95,0.96311934,4837,2017,3,Left,105,63,Left Front,2,Grassland/Prairie,NA,2017-01-26,21:44:11,{2E4FAA7A-FB98-4FE2-9022-8F44CEC882DE},-93.4025619,37.11517737,EPSG:4326,15N 464235.643E 4107725.31N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2017Jan12,WICRDeerSV2017Jan262031,3,C,2017-01-26,20:31:00,0.6,64,0.7,60,No rain,21:24:00,-0.2,62.4,0.4,252,No rain,3,56, 95 - 100, 75 - 95,0.96311934,4838,2017,4,Left,104,26,Left Front,2,Grassland/Prairie,NA,2017-01-26,21:45:13,{2938DAFA-0073-4370-BE98-FCFB69746C49},-93.40250122,37.11510833,EPSG:4326,15N 464241.002E 4107717.628N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
