ParkName,ParkCode,LocationID,PeriodID,EventID,CloudCover_Percent,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments,dwcType,dwcBasisOfRecord
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2001Sep11,PIPEShiner2001Sep11,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Northern Pike 0.6 M in length.  Large boulders and cobble prevented from effective sampling,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Lake appears lower than last year.  Northern pike escaped during siening in pool 5.,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Middle site 2;  GPS data was collected 12 feet sw of stream; Middle site 3; 5 feet N of creek;  Middle 2B IGNORE!  Two runs with sein in pool 3,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,NA,NA,NA,FALSE,high flow,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,Couldn't get a GPS reading for pool 2.  Caught 38 cm northern pike in pool 2.,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Pictures: 19.20 Green Sunfish;  21.22 Black Bullhead;  23 Common Shiner;  24.25 Johnny Darter;  1.2 Bluntnose Minnow;  3.4 Blacknose Dace;  Down Stream GPS recorded points upstream to downstream (8.8,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,NA,NA,NA,FALSE,high flow,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Pool 4 too large to seine efficiently,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,FALSE,isolated pools,cloudy,Pool 4 is the plunge pool for the road culvert,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,NA,NA,NA,FALSE,moderate flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,TRUE,moderate flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,NA,NA,NA,FALSE,flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,NA,NA,NA,FALSE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2010Sep07,TAPRShiner2010Sep07,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Site #2 had no fish,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2013Sep18,TAPRShiner2013Sep18,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Mostly crayfish in samples;  Could tell water was up in previous weeks due to ~14 inches rain but likely dry prior to the heavy rain.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2014Sept09,TAPRShiner2014Sep09,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,very windy; difficult to get velocity; site 3 difficult due to debris and boulders,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2015Aug30,TAPRShiner2015Aug30,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2016Aug31,TAPRShiner2016Sep01,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,DLM - Darin. APB = Alex Bybel. NTS = Nick Simpson (IOWA STATE),Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2017Sep05,TAPRShiner2017Sep06,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2018Sep04,TAPRShiner2018Sep04,-999,NA,NA,NA,FALSE,isolated pools,cloudy,Very low water levels,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2019Sep10,TAPRShiner2019Sep10,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,Rained ~ 5 inches 5 days prior to sampling reach. Could not get 5 sites sampled.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2022Aug16,TAPRShiner2022Aug17,-999,NA,NA,NA,FALSE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2001Aug28,TAPRShiner2001Aug28,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,FALSE,isolated pools,raining,Nothing found in pools 2 and 4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,NA,NA,NA,FALSE,moderate flow between pools,raining,Quit raining half way through sampling,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,NA,NA,NA,TRUE,flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2010Sep07,TAPRShiner2010Sep07,-999,NA,NA,NA,TRUE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2013Sep18,TAPRShiner2013Sep18,-999,NA,NA,NA,TRUE,flow between pools,clear-sunny,Mostly crayfish in samples;  Rained ~14 inches in previous 3 weeks but likely dry previous to that.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2014Sept09,TAPRShiner2014Sep10,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2015Aug30,TAPRShiner2015Aug30,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,site 4 difficult to sample due to overhanging vegetation,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2016Aug31,TAPRShiner2016Sep01,-999,NA,NA,NA,TRUE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2017Sep05,TAPRShiner2017Sep06,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,pool 1 - a lot of vegetation in the stream,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2018Sep04,TAPRShiner2018Sep04,-999,NA,NA,NA,TRUE,isolated pools,raining,No fish at site 1 & 2. Stream was dry a few weeks before sampling.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2019Sep10,TAPRShiner2019Sep10,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2021Sep07,TAPRShiner2021Sep07,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,Stream low. rained ~ 5 inches 3 days prior to sampling; suspect water levels were much lower. Only sampled 4 sites in reach - not enough water for 5 sites,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,-999,NA,NA,NA,TRUE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2001Aug28,TAPRShiner2001Oct12,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,Pool 1: 2 seine hauls. first with no fish. second only ran 5-7 M.  Polls 2 and 3 had 2 seine runs.  Pool 5 had to go around veg(nut rushes. grass) in pool.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,Pool 2 contained aquatic microphyte,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,TRUE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,TRUE,moderate flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2001Aug28,TAPRShiner2001Aug28,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Pool 1 net was not deep enough.  Pool was seined 3 times.  Scour pool adjacent to road.  Pool 2 seined before gabitat measures could be taken.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,NA,NA,NA,FALSE,isolated pools,raining,Plunge pool for the road culvert,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2003Oct06,TAPRShiner2003Oct06,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2008Sep07,TAPRShiner2008Sep07,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2009Sep08,TAPRShiner2009Sep08,-999,NA,NA,NA,FALSE,isolated pools,raining,Rained last week and again this morning/afternoon.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,only sampled three sites,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2001Aug28,TAPRShiner2001Aug30,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,FALSE,trickle between pools,raining,Pool 2 snaged bottom. ran twice.  Pool 3 nothing found,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2003Oct06,TAPRShiner2003Oct06,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,Digital Images--picture of what looks like M Topeka Shiner; #1 &#2-big one may be Sand Shiner; #3 &#4 have orange fins and are female,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,NA,NA,NA,TRUE,isolated pools,partly cloudy,There is not a pool 5.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2001Aug28,TAPRShiner2001Aug30,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,FALSE,isolated pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,Started raining half way through sampling.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2007Sep09,TAPRShiner2007Sep09,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2008Sep07,TAPRShiner2008Sep07,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2009Sep08,TAPRShiner2009Sep08,-999,NA,NA,NA,FALSE,trickle between pools,raining,Rained late previous week and this morning/afternoon.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,NA,NA,NA,TRUE,isolated pools,partly cloudy,only four sites sampled,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner05middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,FALSE,trickle between pools,raining,pool 1 nothing,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2001Aug28,TAPRShiner2001Oct12,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,Pool 4:  saw a lot more fish. rocks made seining difficult.  Pool 5:  2 seine runs--First run caught fish but they escaped,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,FALSE,moderate flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2007Sep09,TAPRShiner2007Sep13,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,NA,NA,NA,FALSE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,-999,NA,NA,NA,FALSE,flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10upper,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,FALSE,high flow,partly cloudy,Picture 7 Green Sunfish; 8 Redfin Shiner,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,TRUE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,Ludwigia repeis; eleocharis. veronica; Zarrichela palustris present,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,NA,NA,NA,FALSE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,NA,NA,NA,FALSE,flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,-999,NA,NA,NA,FALSE,flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,Only sampled 3 sites. Water low. Only fish counts collected,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,NA,NA,NA,FALSE,NA,clear-sunny,no stream flow data collected,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,There were no measurements for pool 5,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,NA,NA,NA,FALSE,isolated pools,raining,no fish collected at all 3 sites,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,NA,NA,NA,TRUE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,no fish collected at site one,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,NA,NA,NA,FALSE,isolated pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2001Aug28,TAPRShiner2001Oct13,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,Pool 2:  seined twice b/c first time resulted in few fish.  Pool 4:  had a lot of macrophytes in water (tubular) only seined 20 or 30 M of pool.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,FALSE,high flow,cloudy,Pictures:  Bluntnose Minnow 24;  ROLL 2 -- Picture 1 Meadow; 2 central stoneroller,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,NA,NA,NA,FALSE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,NA,NA,NA,FALSE,flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Aquatic veg at site 2 - had to seine around veg,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,NA,NA,NA,FALSE,flow between pools,cloudy,Rained previous afternoon. water came up and was flowing heavy; water was out of banks but receded by day of sampling,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Pool 4:  covered with algae.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,left,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,FALSE,high flow,partly cloudy,4. 5 scenic pictures 22. 5 upper left.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Picture #5 Topeka Shiner,Event,HumanObservation
