ParkUnit,Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
Tallgrass Prairie,TAPR163,1,2002-06-03,Total,4,41
Tallgrass Prairie,TAPR163,1,2004-05-25,Hardwood,1,78
Tallgrass Prairie,TAPR163,1,2004-05-25,Hardwood,2,86
Tallgrass Prairie,TAPR163,1,2004-05-25,Hardwood,3,88
Tallgrass Prairie,TAPR163,1,2004-05-25,Hardwood,4,90
Tallgrass Prairie,TAPR163,1,2004-05-25,Total,1,78
Tallgrass Prairie,TAPR163,1,2004-05-25,Total,2,86
Tallgrass Prairie,TAPR163,1,2004-05-25,Total,3,88
Tallgrass Prairie,TAPR163,1,2004-05-25,Total,4,90
Tallgrass Prairie,TAPR163,1,2005-05-19,Hardwood,1,19
Tallgrass Prairie,TAPR163,1,2005-05-19,Hardwood,2,58
Tallgrass Prairie,TAPR163,1,2005-05-19,Hardwood,3,82
Tallgrass Prairie,TAPR163,1,2005-05-19,Hardwood,4,72
Tallgrass Prairie,TAPR163,1,2005-05-19,Total,1,19
Tallgrass Prairie,TAPR163,1,2005-05-19,Total,2,58
Tallgrass Prairie,TAPR163,1,2005-05-19,Total,3,82
Tallgrass Prairie,TAPR163,1,2005-05-19,Total,4,72
Tallgrass Prairie,TAPR163,1,2006-05-22,Hardwood,1,20
Tallgrass Prairie,TAPR163,1,2006-05-22,Hardwood,2,60
Tallgrass Prairie,TAPR163,1,2006-05-22,Hardwood,3,89
Tallgrass Prairie,TAPR163,1,2006-05-22,Hardwood,4,76
Tallgrass Prairie,TAPR163,1,2006-05-22,Total,1,20
Tallgrass Prairie,TAPR163,1,2006-05-22,Total,2,60
Tallgrass Prairie,TAPR163,1,2006-05-22,Total,3,89
Tallgrass Prairie,TAPR163,1,2006-05-22,Total,4,76
Tallgrass Prairie,TAPR163,1,2007-05-21,Hardwood,1,50
Tallgrass Prairie,TAPR163,1,2007-05-21,Hardwood,2,90
Tallgrass Prairie,TAPR163,1,2007-05-21,Hardwood,3,75
Tallgrass Prairie,TAPR163,1,2007-05-21,Hardwood,4,49
Tallgrass Prairie,TAPR163,1,2007-05-21,Total,1,50
Tallgrass Prairie,TAPR163,1,2007-05-21,Total,2,90
Tallgrass Prairie,TAPR163,1,2007-05-21,Total,3,75
Tallgrass Prairie,TAPR163,1,2007-05-21,Total,4,49
Tallgrass Prairie,TAPR163,1,2008-06-04,Hardwood,1,37
Tallgrass Prairie,TAPR163,1,2008-06-04,Hardwood,2,47
Tallgrass Prairie,TAPR163,1,2008-06-04,Hardwood,3,75
Tallgrass Prairie,TAPR163,1,2008-06-04,Hardwood,4,90
Tallgrass Prairie,TAPR163,1,2008-06-04,Total,1,37
Tallgrass Prairie,TAPR163,1,2008-06-04,Total,2,47
Tallgrass Prairie,TAPR163,1,2008-06-04,Total,3,75
Tallgrass Prairie,TAPR163,1,2008-06-04,Total,4,90
Tallgrass Prairie,TAPR163,1,2010-05-22,Hardwood,1,52
Tallgrass Prairie,TAPR163,1,2010-05-22,Hardwood,2,68
Tallgrass Prairie,TAPR163,1,2010-05-22,Hardwood,3,80
Tallgrass Prairie,TAPR163,1,2010-05-22,Hardwood,4,96
Tallgrass Prairie,TAPR163,1,2010-05-22,Total,1,52
Tallgrass Prairie,TAPR163,1,2010-05-22,Total,2,68
Tallgrass Prairie,TAPR163,1,2010-05-22,Total,3,80
Tallgrass Prairie,TAPR163,1,2010-05-22,Total,4,96
Tallgrass Prairie,TAPR163,1,2014-05-20,Hardwood,1,85
Tallgrass Prairie,TAPR163,1,2014-05-20,Hardwood,2,81
Tallgrass Prairie,TAPR163,1,2014-05-20,Hardwood,3,60
Tallgrass Prairie,TAPR163,1,2014-05-20,Hardwood,4,43
Tallgrass Prairie,TAPR163,1,2014-05-20,Total,1,85
Tallgrass Prairie,TAPR163,1,2014-05-20,Total,2,81
Tallgrass Prairie,TAPR163,1,2014-05-20,Total,3,60
Tallgrass Prairie,TAPR163,1,2014-05-20,Total,4,43
Tallgrass Prairie,TAPR163,1,2018-05-25,Hardwood,1,31
Tallgrass Prairie,TAPR163,1,2018-05-25,Hardwood,2,84
Tallgrass Prairie,TAPR163,1,2018-05-25,Hardwood,3,80
Tallgrass Prairie,TAPR163,1,2018-05-25,Hardwood,4,40
Tallgrass Prairie,TAPR163,1,2018-05-25,Total,1,31
Tallgrass Prairie,TAPR163,1,2018-05-25,Total,2,84
Tallgrass Prairie,TAPR163,1,2018-05-25,Total,3,80
Tallgrass Prairie,TAPR163,1,2018-05-25,Total,4,40
Tallgrass Prairie,TAPR163,2,2001-05-24,Hardwood,1,81
Tallgrass Prairie,TAPR163,2,2001-05-24,Hardwood,2,93
Tallgrass Prairie,TAPR163,2,2001-05-24,Hardwood,3,52
Tallgrass Prairie,TAPR163,2,2001-05-24,Hardwood,4,88
Tallgrass Prairie,TAPR163,2,2001-05-24,Total,1,81
Tallgrass Prairie,TAPR163,2,2001-05-24,Total,2,93
Tallgrass Prairie,TAPR163,2,2001-05-24,Total,3,52
Tallgrass Prairie,TAPR163,2,2001-05-24,Total,4,88
Tallgrass Prairie,TAPR163,2,2002-06-03,Hardwood,1,88
Tallgrass Prairie,TAPR163,2,2002-06-03,Hardwood,2,86
Tallgrass Prairie,TAPR163,2,2002-06-03,Hardwood,3,54
Tallgrass Prairie,TAPR163,2,2002-06-03,Hardwood,4,88
Tallgrass Prairie,TAPR163,2,2002-06-03,Total,1,88
Tallgrass Prairie,TAPR163,2,2002-06-03,Total,2,86
Tallgrass Prairie,TAPR163,2,2002-06-03,Total,3,54
Tallgrass Prairie,TAPR163,2,2002-06-03,Total,4,88
Tallgrass Prairie,TAPR163,2,2004-05-25,Hardwood,1,94
Tallgrass Prairie,TAPR163,2,2004-05-25,Hardwood,2,84
Tallgrass Prairie,TAPR163,2,2004-05-25,Hardwood,3,84
Tallgrass Prairie,TAPR163,2,2004-05-25,Hardwood,4,94
Tallgrass Prairie,TAPR163,2,2004-05-25,Total,1,94
Tallgrass Prairie,TAPR163,2,2004-05-25,Total,2,84
Tallgrass Prairie,TAPR163,2,2004-05-25,Total,3,84
Tallgrass Prairie,TAPR163,2,2004-05-25,Total,4,94
Tallgrass Prairie,TAPR163,2,2005-05-19,Hardwood,1,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Hardwood,2,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Hardwood,3,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Hardwood,4,71
Tallgrass Prairie,TAPR163,2,2005-05-19,Total,1,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Total,2,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Total,3,96
Tallgrass Prairie,TAPR163,2,2005-05-19,Total,4,71
Tallgrass Prairie,TAPR163,2,2006-05-22,Hardwood,1,75
Tallgrass Prairie,TAPR163,2,2006-05-22,Hardwood,2,96
Tallgrass Prairie,TAPR163,2,2006-05-22,Hardwood,3,96
Tallgrass Prairie,TAPR163,2,2006-05-22,Hardwood,4,96
Tallgrass Prairie,TAPR163,2,2006-05-22,Total,1,75
Tallgrass Prairie,TAPR163,2,2006-05-22,Total,2,96
Tallgrass Prairie,TAPR163,2,2006-05-22,Total,3,96
Tallgrass Prairie,TAPR163,2,2006-05-22,Total,4,96
Tallgrass Prairie,TAPR163,3,2001-05-24,Hardwood,1,1
Tallgrass Prairie,TAPR163,3,2001-05-24,Hardwood,2,0
Tallgrass Prairie,TAPR163,3,2001-05-24,Hardwood,3,0
Tallgrass Prairie,TAPR163,3,2001-05-24,Hardwood,4,0
Tallgrass Prairie,TAPR163,3,2001-05-24,Total,1,1
Tallgrass Prairie,TAPR163,3,2001-05-24,Total,2,0
Tallgrass Prairie,TAPR163,3,2001-05-24,Total,3,0
Tallgrass Prairie,TAPR163,3,2001-05-24,Total,4,0
Tallgrass Prairie,TAPR163,3,2006-05-22,Hardwood,1,1
Tallgrass Prairie,TAPR163,3,2006-05-22,Total,1,1
Tallgrass Prairie,TAPR163,4,2001-05-24,Hardwood,1,92
Tallgrass Prairie,TAPR163,4,2001-05-24,Hardwood,2,93
Tallgrass Prairie,TAPR163,4,2001-05-24,Hardwood,3,92
Tallgrass Prairie,TAPR163,4,2001-05-24,Hardwood,4,93
Tallgrass Prairie,TAPR163,4,2001-05-24,Total,1,92
Tallgrass Prairie,TAPR163,4,2001-05-24,Total,2,93
Tallgrass Prairie,TAPR163,4,2001-05-24,Total,3,92
Tallgrass Prairie,TAPR163,4,2001-05-24,Total,4,93
Tallgrass Prairie,TAPR163,4,2002-06-03,Hardwood,1,92
Tallgrass Prairie,TAPR163,4,2002-06-03,Hardwood,2,85
Tallgrass Prairie,TAPR163,4,2002-06-03,Hardwood,3,87
Tallgrass Prairie,TAPR163,4,2002-06-03,Hardwood,4,92
Tallgrass Prairie,TAPR163,4,2002-06-03,Total,1,92
Tallgrass Prairie,TAPR163,4,2002-06-03,Total,2,85
Tallgrass Prairie,TAPR163,4,2002-06-03,Total,3,87
Tallgrass Prairie,TAPR163,4,2002-06-03,Total,4,92
Tallgrass Prairie,TAPR163,4,2004-05-25,Hardwood,1,20
Tallgrass Prairie,TAPR163,4,2004-05-25,Hardwood,2,4
Tallgrass Prairie,TAPR163,4,2004-05-25,Hardwood,3,0
Tallgrass Prairie,TAPR163,4,2004-05-25,Hardwood,4,0
Tallgrass Prairie,TAPR163,4,2004-05-25,Total,1,20
Tallgrass Prairie,TAPR163,4,2004-05-25,Total,2,4
Tallgrass Prairie,TAPR163,4,2004-05-25,Total,3,0
Tallgrass Prairie,TAPR163,4,2004-05-25,Total,4,0
Tallgrass Prairie,TAPR163,4,2005-05-19,Hardwood,1,28
Tallgrass Prairie,TAPR163,4,2005-05-19,Hardwood,2,96
Tallgrass Prairie,TAPR163,4,2005-05-19,Hardwood,3,87
Tallgrass Prairie,TAPR163,4,2005-05-19,Hardwood,4,96
Tallgrass Prairie,TAPR163,4,2005-05-19,Total,1,28
Tallgrass Prairie,TAPR163,4,2005-05-19,Total,2,96
Tallgrass Prairie,TAPR163,4,2005-05-19,Total,3,87
Tallgrass Prairie,TAPR163,4,2005-05-19,Total,4,96
Tallgrass Prairie,TAPR163,4,2006-05-22,Hardwood,1,89
Tallgrass Prairie,TAPR163,4,2006-05-22,Hardwood,2,92
Tallgrass Prairie,TAPR163,4,2006-05-22,Hardwood,3,73
Tallgrass Prairie,TAPR163,4,2006-05-22,Hardwood,4,75
Tallgrass Prairie,TAPR163,4,2006-05-22,Total,1,89
Tallgrass Prairie,TAPR163,4,2006-05-22,Total,2,92
Tallgrass Prairie,TAPR163,4,2006-05-22,Total,3,73
Tallgrass Prairie,TAPR163,4,2006-05-22,Total,4,75
Tallgrass Prairie,TAPR164,1,2001-06-07,Hardwood,1,77
Tallgrass Prairie,TAPR164,1,2001-06-07,Hardwood,2,71
Tallgrass Prairie,TAPR164,1,2001-06-07,Hardwood,3,66
Tallgrass Prairie,TAPR164,1,2001-06-07,Hardwood,4,78
Tallgrass Prairie,TAPR164,1,2001-06-07,Total,1,77
Tallgrass Prairie,TAPR164,1,2001-06-07,Total,2,71
Tallgrass Prairie,TAPR164,1,2001-06-07,Total,3,66
Tallgrass Prairie,TAPR164,1,2001-06-07,Total,4,78
Tallgrass Prairie,TAPR164,1,2002-06-01,Hardwood,1,70
Tallgrass Prairie,TAPR164,1,2002-06-01,Hardwood,2,72
Tallgrass Prairie,TAPR164,1,2002-06-01,Hardwood,3,65
Tallgrass Prairie,TAPR164,1,2002-06-01,Hardwood,4,67
Tallgrass Prairie,TAPR164,1,2002-06-01,Total,1,70
Tallgrass Prairie,TAPR164,1,2002-06-01,Total,2,72
Tallgrass Prairie,TAPR164,1,2002-06-01,Total,3,65
Tallgrass Prairie,TAPR164,1,2002-06-01,Total,4,67
Tallgrass Prairie,TAPR164,1,2005-05-17,Hardwood,1,95
Tallgrass Prairie,TAPR164,1,2005-05-17,Hardwood,2,95
Tallgrass Prairie,TAPR164,1,2005-05-17,Hardwood,3,96
Tallgrass Prairie,TAPR164,1,2005-05-17,Hardwood,4,96
Tallgrass Prairie,TAPR164,1,2005-05-17,Total,1,95
Tallgrass Prairie,TAPR164,1,2005-05-17,Total,2,95
Tallgrass Prairie,TAPR164,1,2005-05-17,Total,3,96
Tallgrass Prairie,TAPR164,1,2005-05-17,Total,4,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Hardwood,1,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Hardwood,2,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Hardwood,3,89
Tallgrass Prairie,TAPR164,1,2006-05-18,Hardwood,4,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Total,1,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Total,2,96
Tallgrass Prairie,TAPR164,1,2006-05-18,Total,3,89
Tallgrass Prairie,TAPR164,1,2006-05-18,Total,4,96
Tallgrass Prairie,TAPR164,1,2007-05-17,Hardwood,1,93
Tallgrass Prairie,TAPR164,1,2007-05-17,Hardwood,2,95
Tallgrass Prairie,TAPR164,1,2007-05-17,Hardwood,3,91
Tallgrass Prairie,TAPR164,1,2007-05-17,Hardwood,4,74
Tallgrass Prairie,TAPR164,1,2007-05-17,Total,1,93
Tallgrass Prairie,TAPR164,1,2007-05-17,Total,2,95
Tallgrass Prairie,TAPR164,1,2007-05-17,Total,3,91
Tallgrass Prairie,TAPR164,1,2007-05-17,Total,4,74
Tallgrass Prairie,TAPR164,1,2008-06-05,Hardwood,1,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Hardwood,2,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Hardwood,3,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Hardwood,4,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Total,1,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Total,2,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Total,3,96
Tallgrass Prairie,TAPR164,1,2008-06-05,Total,4,96
Tallgrass Prairie,TAPR164,1,2010-05-23,Hardwood,1,94
Tallgrass Prairie,TAPR164,1,2010-05-23,Hardwood,2,95
Tallgrass Prairie,TAPR164,1,2010-05-23,Hardwood,3,95
Tallgrass Prairie,TAPR164,1,2010-05-23,Hardwood,4,96
Tallgrass Prairie,TAPR164,1,2010-05-23,Total,1,94
Tallgrass Prairie,TAPR164,1,2010-05-23,Total,2,95
Tallgrass Prairie,TAPR164,1,2010-05-23,Total,3,95
Tallgrass Prairie,TAPR164,1,2010-05-23,Total,4,96
Tallgrass Prairie,TAPR164,1,2014-05-17,Hardwood,1,92
Tallgrass Prairie,TAPR164,1,2014-05-17,Hardwood,2,92
Tallgrass Prairie,TAPR164,1,2014-05-17,Hardwood,3,95
Tallgrass Prairie,TAPR164,1,2014-05-17,Hardwood,4,96
Tallgrass Prairie,TAPR164,1,2014-05-17,Total,1,92
Tallgrass Prairie,TAPR164,1,2014-05-17,Total,2,92
Tallgrass Prairie,TAPR164,1,2014-05-17,Total,3,95
Tallgrass Prairie,TAPR164,1,2014-05-17,Total,4,96
Tallgrass Prairie,TAPR164,1,2018-05-22,Hardwood,1,80
Tallgrass Prairie,TAPR164,1,2018-05-22,Hardwood,2,95
Tallgrass Prairie,TAPR164,1,2018-05-22,Hardwood,3,50
Tallgrass Prairie,TAPR164,1,2018-05-22,Hardwood,4,86
Tallgrass Prairie,TAPR164,1,2018-05-22,Total,1,80
Tallgrass Prairie,TAPR164,1,2018-05-22,Total,2,95
Tallgrass Prairie,TAPR164,1,2018-05-22,Total,3,50
Tallgrass Prairie,TAPR164,1,2018-05-22,Total,4,86
Tallgrass Prairie,TAPR164,2,2001-06-07,Hardwood,1,56
Tallgrass Prairie,TAPR164,2,2001-06-07,Hardwood,2,14
Tallgrass Prairie,TAPR164,2,2001-06-07,Hardwood,3,28
Tallgrass Prairie,TAPR164,2,2001-06-07,Hardwood,4,93
Tallgrass Prairie,TAPR164,2,2001-06-07,Total,1,56
Tallgrass Prairie,TAPR164,2,2001-06-07,Total,2,14
Tallgrass Prairie,TAPR164,2,2001-06-07,Total,3,28
Tallgrass Prairie,TAPR164,2,2001-06-07,Total,4,93
Tallgrass Prairie,TAPR164,2,2002-06-01,Hardwood,1,37
Tallgrass Prairie,TAPR164,2,2002-06-01,Hardwood,2,0
Tallgrass Prairie,TAPR164,2,2002-06-01,Hardwood,3,25
Tallgrass Prairie,TAPR164,2,2002-06-01,Hardwood,4,30
Tallgrass Prairie,TAPR164,2,2002-06-01,Total,1,37
Tallgrass Prairie,TAPR164,2,2002-06-01,Total,2,0
Tallgrass Prairie,TAPR164,2,2002-06-01,Total,3,25
Tallgrass Prairie,TAPR164,2,2002-06-01,Total,4,30
Tallgrass Prairie,TAPR164,2,2005-05-17,Hardwood,1,6
Tallgrass Prairie,TAPR164,2,2005-05-17,Hardwood,2,1
Tallgrass Prairie,TAPR164,2,2005-05-17,Hardwood,4,16
Tallgrass Prairie,TAPR164,2,2005-05-17,Total,1,6
Tallgrass Prairie,TAPR164,2,2005-05-17,Total,2,1
Tallgrass Prairie,TAPR164,2,2005-05-17,Total,4,16
Tallgrass Prairie,TAPR165,1,2001-06-07,Hardwood,1,87
Tallgrass Prairie,TAPR165,1,2001-06-07,Hardwood,2,80
Tallgrass Prairie,TAPR165,1,2001-06-07,Hardwood,3,89
Tallgrass Prairie,TAPR165,1,2001-06-07,Hardwood,4,82
Tallgrass Prairie,TAPR165,1,2001-06-07,Total,1,87
Tallgrass Prairie,TAPR165,1,2001-06-07,Total,2,80
Tallgrass Prairie,TAPR165,1,2001-06-07,Total,3,89
Tallgrass Prairie,TAPR165,1,2001-06-07,Total,4,82
Tallgrass Prairie,TAPR165,1,2002-06-01,Hardwood,1,71
Tallgrass Prairie,TAPR165,1,2002-06-01,Hardwood,2,66
Tallgrass Prairie,TAPR165,1,2002-06-01,Hardwood,3,60
Tallgrass Prairie,TAPR165,1,2002-06-01,Hardwood,4,79
Tallgrass Prairie,TAPR165,1,2002-06-01,Total,1,71
Tallgrass Prairie,TAPR165,1,2002-06-01,Total,2,66
Tallgrass Prairie,TAPR165,1,2002-06-01,Total,3,60
Tallgrass Prairie,TAPR165,1,2002-06-01,Total,4,79
Tallgrass Prairie,TAPR165,1,2005-05-20,Hardwood,1,92
Tallgrass Prairie,TAPR165,1,2005-05-20,Hardwood,2,96
Tallgrass Prairie,TAPR165,1,2005-05-20,Hardwood,3,96
Tallgrass Prairie,TAPR165,1,2005-05-20,Hardwood,4,94
Tallgrass Prairie,TAPR165,1,2005-05-20,Total,1,92
Tallgrass Prairie,TAPR165,1,2005-05-20,Total,2,96
Tallgrass Prairie,TAPR165,1,2005-05-20,Total,3,96
Tallgrass Prairie,TAPR165,1,2005-05-20,Total,4,94
Tallgrass Prairie,TAPR165,1,2006-05-18,Hardwood,1,95
Tallgrass Prairie,TAPR165,1,2006-05-18,Hardwood,2,96
Tallgrass Prairie,TAPR165,1,2006-05-18,Hardwood,3,95
Tallgrass Prairie,TAPR165,1,2006-05-18,Hardwood,4,95
Tallgrass Prairie,TAPR165,1,2006-05-18,Total,1,95
Tallgrass Prairie,TAPR165,1,2006-05-18,Total,2,96
Tallgrass Prairie,TAPR165,1,2006-05-18,Total,3,95
Tallgrass Prairie,TAPR165,1,2006-05-18,Total,4,95
Tallgrass Prairie,TAPR165,1,2007-05-17,Hardwood,1,76
Tallgrass Prairie,TAPR165,1,2007-05-17,Hardwood,2,86
Tallgrass Prairie,TAPR165,1,2007-05-17,Hardwood,3,85
Tallgrass Prairie,TAPR165,1,2007-05-17,Hardwood,4,81
Tallgrass Prairie,TAPR165,1,2007-05-17,Total,1,76
Tallgrass Prairie,TAPR165,1,2007-05-17,Total,2,86
Tallgrass Prairie,TAPR165,1,2007-05-17,Total,3,85
Tallgrass Prairie,TAPR165,1,2007-05-17,Total,4,81
Tallgrass Prairie,TAPR165,1,2008-06-05,Hardwood,1,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Hardwood,2,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Hardwood,3,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Hardwood,4,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Total,1,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Total,2,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Total,3,96
Tallgrass Prairie,TAPR165,1,2008-06-05,Total,4,96
Tallgrass Prairie,TAPR165,1,2010-05-23,Hardwood,1,95
Tallgrass Prairie,TAPR165,1,2010-05-23,Hardwood,2,95
Tallgrass Prairie,TAPR165,1,2010-05-23,Hardwood,3,96
Tallgrass Prairie,TAPR165,1,2010-05-23,Hardwood,4,96
Tallgrass Prairie,TAPR165,1,2010-05-23,Total,1,95
Tallgrass Prairie,TAPR165,1,2010-05-23,Total,2,95
Tallgrass Prairie,TAPR165,1,2010-05-23,Total,3,96
Tallgrass Prairie,TAPR165,1,2010-05-23,Total,4,96
Tallgrass Prairie,TAPR165,1,2014-05-17,Hardwood,1,92
Tallgrass Prairie,TAPR165,1,2014-05-17,Hardwood,2,91
Tallgrass Prairie,TAPR165,1,2014-05-17,Hardwood,3,92
Tallgrass Prairie,TAPR165,1,2014-05-17,Hardwood,4,93
Tallgrass Prairie,TAPR165,1,2014-05-17,Total,1,92
Tallgrass Prairie,TAPR165,1,2014-05-17,Total,2,91
Tallgrass Prairie,TAPR165,1,2014-05-17,Total,3,92
Tallgrass Prairie,TAPR165,1,2014-05-17,Total,4,93
Tallgrass Prairie,TAPR165,1,2018-05-22,Hardwood,1,84
Tallgrass Prairie,TAPR165,1,2018-05-22,Hardwood,2,90
Tallgrass Prairie,TAPR165,1,2018-05-22,Hardwood,3,87
Tallgrass Prairie,TAPR165,1,2018-05-22,Hardwood,4,88
Tallgrass Prairie,TAPR165,1,2018-05-22,Total,1,84
Tallgrass Prairie,TAPR165,1,2018-05-22,Total,2,90
Tallgrass Prairie,TAPR165,1,2018-05-22,Total,3,87
Tallgrass Prairie,TAPR165,1,2018-05-22,Total,4,88
Tallgrass Prairie,TAPR166,1,2001-06-07,Hardwood,1,96
Tallgrass Prairie,TAPR166,1,2001-06-07,Hardwood,2,63
Tallgrass Prairie,TAPR166,1,2001-06-07,Hardwood,3,65
Tallgrass Prairie,TAPR166,1,2001-06-07,Hardwood,4,96
Tallgrass Prairie,TAPR166,1,2001-06-07,Total,1,96
Tallgrass Prairie,TAPR166,1,2001-06-07,Total,2,63
Tallgrass Prairie,TAPR166,1,2001-06-07,Total,3,65
Tallgrass Prairie,TAPR166,1,2001-06-07,Total,4,96
Tallgrass Prairie,TAPR166,1,2002-06-01,Hardwood,1,61
Tallgrass Prairie,TAPR166,1,2002-06-01,Hardwood,2,56
Tallgrass Prairie,TAPR166,1,2002-06-01,Hardwood,3,62
Tallgrass Prairie,TAPR166,1,2002-06-01,Hardwood,4,15
Tallgrass Prairie,TAPR166,1,2002-06-01,Total,1,61
Tallgrass Prairie,TAPR166,1,2002-06-01,Total,2,56
Tallgrass Prairie,TAPR166,1,2002-06-01,Total,3,62
Tallgrass Prairie,TAPR166,1,2002-06-01,Total,4,15
Tallgrass Prairie,TAPR166,1,2004-05-24,Hardwood,1,72
Tallgrass Prairie,TAPR166,1,2004-05-24,Hardwood,2,94
Tallgrass Prairie,TAPR166,1,2004-05-24,Hardwood,3,63
Tallgrass Prairie,TAPR166,1,2004-05-24,Hardwood,4,46
Tallgrass Prairie,TAPR166,1,2004-05-24,Total,1,72
Tallgrass Prairie,TAPR166,1,2004-05-24,Total,2,94
Tallgrass Prairie,TAPR166,1,2004-05-24,Total,3,63
Tallgrass Prairie,TAPR166,1,2004-05-24,Total,4,46
Tallgrass Prairie,TAPR166,1,2005-05-20,Hardwood,1,96
Tallgrass Prairie,TAPR166,1,2005-05-20,Hardwood,2,90
Tallgrass Prairie,TAPR166,1,2005-05-20,Hardwood,3,89
Tallgrass Prairie,TAPR166,1,2005-05-20,Hardwood,4,90
Tallgrass Prairie,TAPR166,1,2005-05-20,Total,1,96
Tallgrass Prairie,TAPR166,1,2005-05-20,Total,2,90
Tallgrass Prairie,TAPR166,1,2005-05-20,Total,3,89
Tallgrass Prairie,TAPR166,1,2005-05-20,Total,4,90
Tallgrass Prairie,TAPR166,1,2006-05-18,Hardwood,1,94
Tallgrass Prairie,TAPR166,1,2006-05-18,Hardwood,2,79
Tallgrass Prairie,TAPR166,1,2006-05-18,Hardwood,3,89
Tallgrass Prairie,TAPR166,1,2006-05-18,Hardwood,4,90
Tallgrass Prairie,TAPR166,1,2006-05-18,Total,1,94
Tallgrass Prairie,TAPR166,1,2006-05-18,Total,2,79
Tallgrass Prairie,TAPR166,1,2006-05-18,Total,3,89
Tallgrass Prairie,TAPR166,1,2006-05-18,Total,4,90
Tallgrass Prairie,TAPR166,1,2007-05-17,Hardwood,1,72
Tallgrass Prairie,TAPR166,1,2007-05-17,Hardwood,2,45
Tallgrass Prairie,TAPR166,1,2007-05-17,Hardwood,3,86
Tallgrass Prairie,TAPR166,1,2007-05-17,Hardwood,4,73
Tallgrass Prairie,TAPR166,1,2007-05-17,Total,1,72
Tallgrass Prairie,TAPR166,1,2007-05-17,Total,2,45
Tallgrass Prairie,TAPR166,1,2007-05-17,Total,3,86
Tallgrass Prairie,TAPR166,1,2007-05-17,Total,4,73
Tallgrass Prairie,TAPR166,1,2008-06-05,Hardwood,1,84
Tallgrass Prairie,TAPR166,1,2008-06-05,Hardwood,2,91
Tallgrass Prairie,TAPR166,1,2008-06-05,Hardwood,3,95
Tallgrass Prairie,TAPR166,1,2008-06-05,Hardwood,4,84
Tallgrass Prairie,TAPR166,1,2008-06-05,Total,1,84
Tallgrass Prairie,TAPR166,1,2008-06-05,Total,2,91
Tallgrass Prairie,TAPR166,1,2008-06-05,Total,3,95
Tallgrass Prairie,TAPR166,1,2008-06-05,Total,4,84
Tallgrass Prairie,TAPR166,1,2010-05-23,Hardwood,1,90
Tallgrass Prairie,TAPR166,1,2010-05-23,Hardwood,2,95
Tallgrass Prairie,TAPR166,1,2010-05-23,Hardwood,3,82
Tallgrass Prairie,TAPR166,1,2010-05-23,Hardwood,4,92
Tallgrass Prairie,TAPR166,1,2010-05-23,Total,1,90
Tallgrass Prairie,TAPR166,1,2010-05-23,Total,2,95
Tallgrass Prairie,TAPR166,1,2010-05-23,Total,3,82
Tallgrass Prairie,TAPR166,1,2010-05-23,Total,4,92
Tallgrass Prairie,TAPR166,1,2014-05-17,Hardwood,1,91
Tallgrass Prairie,TAPR166,1,2014-05-17,Hardwood,2,91
Tallgrass Prairie,TAPR166,1,2014-05-17,Hardwood,3,96
Tallgrass Prairie,TAPR166,1,2014-05-17,Hardwood,4,91
Tallgrass Prairie,TAPR166,1,2014-05-17,Total,1,91
Tallgrass Prairie,TAPR166,1,2014-05-17,Total,2,91
Tallgrass Prairie,TAPR166,1,2014-05-17,Total,3,96
Tallgrass Prairie,TAPR166,1,2014-05-17,Total,4,91
Tallgrass Prairie,TAPR166,1,2018-05-22,Hardwood,1,90
Tallgrass Prairie,TAPR166,1,2018-05-22,Hardwood,2,62
Tallgrass Prairie,TAPR166,1,2018-05-22,Hardwood,3,84
Tallgrass Prairie,TAPR166,1,2018-05-22,Hardwood,4,87
Tallgrass Prairie,TAPR166,1,2018-05-22,Total,1,90
Tallgrass Prairie,TAPR166,1,2018-05-22,Total,2,62
Tallgrass Prairie,TAPR166,1,2018-05-22,Total,3,84
Tallgrass Prairie,TAPR166,1,2018-05-22,Total,4,87
Tallgrass Prairie,TAPR166,2,2001-06-07,Hardwood,1,93
Tallgrass Prairie,TAPR166,2,2001-06-07,Hardwood,2,92
Tallgrass Prairie,TAPR166,2,2001-06-07,Hardwood,3,88
