"ParkName","ParkCode","dwcType","dwcBasisOfRecord","PeriodDescriptor","CalYr","scientificName","DataReleaseID","Reading_No","PAR_CanopyInMicroMolePerMeterSquaredPerSecond","PAR_FullSunInMicroMolePerMeterSquaredPerSecond"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32c",1,86.03,1652.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32b",1,187.39,738.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32a",1,107.31,1673.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32d",1,609.1,1674.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32e",1,1270.3,1750
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32f",1,1664.1,1738.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32i",1,1017,1234.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32h",1,545.2,1586.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_32g",1,743.9,1769.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_31i",1,179.38,725.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_31h",1,88.17,480.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_31g",1,1532.4,1791
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_31d",1,866.2,1800.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_51h",1,61.5,1585.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_51i",1,2080,2116
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52g",1,1583.6,2110
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52h",1,475.2,719.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52i",1,1482.2,2165
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52f",1,291.6,465.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52e",1,189.12,522.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52d",1,1058.5,2107
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52a",1,1580.1,2027
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52b",1,1389.8,2096
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_52c",1,898.9,1802.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53a",1,115.29,2123
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53b",1,207.1,2071
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53c",1,702.5,2004
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53f",1,97.1,1945.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53e",1,701.4,1926.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53d",1,111.75,1922.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53g",1,1543.7,1942.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53h",1,983.2,1930.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_53i",1,109.16,1957.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54g",1,1228.8,945.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54h",1,120.81,633.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54i",1,78.33,623.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54f",1,223.3,1753.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54e",1,134.17,1880.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54d",1,186.99,558.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54a",1,329.9,1641.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54b",1,707.9,2084
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_54c",1,380.1,2032
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55a",1,474.3,1982.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55b",1,630.2,1195.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55c",1,122.93,580.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55f",1,409.7,1883.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55e",1,840.6,1956
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55d",1,318.4,1986.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55g",1,216,1703.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55h",1,980.1,1005.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_55i",1,1261.9,1576.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62c",1,1815.1,2045
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62b",1,782.9,2027
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62a",1,155.21,2050
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62d",1,90.28,862.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62e",1,1319.2,1933
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62f",1,1564.8,2053
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62i",1,82.56,632.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62h",1,1369.9,2012
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_62g",1,49.8,1945.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61i",1,272.6,1916.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61h",1,1730.8,1908.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61g",1,1792.8,1812.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61d",1,1312.6,1580.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61e",1,435.6,1850.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61f",1,281.3,1977.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61c",1,1232.3,1809
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61b",1,757.5,2091
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_61a",1,251.5,2097
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60c",1,751.4,2051
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60b",1,187.62,1987.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60a",1,1790.9,1928.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60d",1,194.2,1859
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60e",1,149.58,1865
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60f",1,1800.1,1940
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60i",1,385.5,465.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60h",1,835,1236
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_60g",1,135.02,1957.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59i",1,1457.5,1883.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59h",1,693.2,1862.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59g",1,1574.7,1861
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59d",1,1799.9,1870.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59e",1,304.8,1865
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59f",1,1782,1867
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59c",1,1212.1,1892.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59b",1,231.1,1881.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_59a",1,1260.5,1622.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58c",1,1645.8,1412.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58b",1,1691.9,1692.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58a",1,330.4,1039.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58d",1,1855.3,1905.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58e",1,1769.3,1833.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58f",1,1623.5,1744.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58i",1,348.9,1842.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58h",1,782.1,1804.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_58g",1,1784.9,1811.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57i",1,1862.8,1850.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57h",1,1817.7,1847.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57g",1,215.9,1838.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57d",1,265.1,1847.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57e",1,1324.4,1853.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57f",1,257.3,484.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57c",1,307.9,444.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57b",1,404.8,479.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_57a",1,311.2,474.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56c",1,1319.7,1261
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56b",1,1431.9,1847.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56a",1,1438,1822.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56d",1,1767.2,1791.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56e",1,827.7,358.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56f",1,157.51,397.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56i",1,827.7,1342.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56h",1,189.64,430.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_56g",1,402.9,1372.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63a",1,98.25,1669.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63b",1,463.5,1743.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63c",1,863.9,1547.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63f",1,1311.7,1867.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63e",1,189.97,1782.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63d",1,183.3,1755.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63g",1,205,567
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63h",1,199.5,380.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_63i",1,258.9,379.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64g",1,1416.4,1721.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64h",1,568.2,1756.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64i",1,1261,1737
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64f",1,66.94,1690
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64e",1,1457,1479
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64d",1,1390.6,1676.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64a",1,1543.2,1651.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64b",1,1554.2,1627.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_64c",1,1560.1,1620.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65a",1,727.9,1633.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65b",1,189.5,708.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65c",1,162.54,361
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65f",1,81.36,324.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65e",1,165.76,305.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65d",1,139.81,309
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65g",1,275.5,329.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65h",1,1322.5,1370.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_65i",1,102.38,1352.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66g",1,408.3,1373.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66h",1,1373.2,1374.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66i",1,1285.6,1039
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66f",1,180.55,1425.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66e",1,1417.4,1411.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66d",1,96.56,1395.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66a",1,162.26,1377.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66b",1,59.57,484.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_66c",1,283.9,448
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67a",1,426.4,887.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67b",1,356.2,1107.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67c",1,253.5,385.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67f",1,73.05,351
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67e",1,48.91,331.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67d",1,79.69,508.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67g",1,780.7,1261.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67h",1,291.1,478.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_67i",1,195.16,1353.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68g",1,183.28,469.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68h",1,109.73,474.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68i",1,64.88,703.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68f",1,174.03,1183.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68e",1,106.86,1191.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68d",1,102.54,1191.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68a",1,853.5,1142.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68b",1,138.14,1130
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_68c",1,60.81,1126.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69a",1,51.49,355.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69b",1,72.37,357.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69c",1,131.69,355.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69f",1,146.81,351.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69e",1,118.23,338.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69d",1,38.53,329.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69g",1,36.04,321.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69h",1,85.31,310.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_69i",1,148.87,304.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70a",1,130.3,296.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70b",1,126.33,287.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70c",1,45.67,275.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70f",1,46.04,265.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70e",1,99.56,249.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70d",1,61.31,236.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70g",1,100.97,224.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70h",1,103.6,215.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_70i",1,114.31,212.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78a",1,56.35,219.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78b",1,90.07,230.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78c",1,38.2,241.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78f",1,42.1,260.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78e",1,84.05,288.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78d",1,84.04,315.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78g",1,76.69,336.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78h",1,160.59,373.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_78i",1,147.49,389.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77a",1,85.03,441.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77b",1,162.05,456.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77c",1,200.1,467.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77f",1,77.11,484.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77e",1,96.3,500.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77d",1,47.45,513.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77g",1,106.91,528.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77h",1,64.43,532.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_77i",1,84.95,524.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76a",1,184.19,505.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76b",1,74.93,495.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76c",1,65.51,511.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76f",1,161.16,481.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76e",1,287.9,471.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76d",1,271.9,466.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76g",1,235.3,461
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76h",1,289,459.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_76i",1,68.91,457.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75a",1,336,449.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75b",1,193.51,446.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75c",1,293.3,442.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75f",1,185.69,437.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75e",1,79.72,432.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75d",1,331.8,426.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75h",1,162.82,413.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_75i",1,72.34,384.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74a",1,332.7,352.6
