"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","DataReleaseID","dbhInCentimeters"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55f",4.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55f",3.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55f",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55f",9.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55f",5.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",6.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",5.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",3.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",5.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",4.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55g",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_55i",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_56a",2.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57c",4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57d",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57e",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57e",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57f",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57f",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57f",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57f",4.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_57i",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58a",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58a",3.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58b",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58b",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58e",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58e",4.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_58h",21.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59a",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59a",11.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59b",14.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59b",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59c",14.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59c",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59d",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59e",12.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59e",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59e",14.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59g",17.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59g",11.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59h",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59h",15.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59h",8.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59h",0.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_59h",0.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",14.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",26.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",8.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5b",14.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5c",20.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5c",13.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5c",26.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5d",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5e",16.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5e",12.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5e",12.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5e",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5f",5.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5f",25.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5g",9.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5h",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5h",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5i",9.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5i",16
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5i",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_5i",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60b",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60b",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60b",14
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60b",2.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60c",0.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60c",11.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60d",13.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60e",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60e",18.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60g",19.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_60g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61a",14.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61a",11.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61a",9.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61a",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61b",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61b",9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",5.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",9.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",4.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",2.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61c",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",12.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",12.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",12.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61e",1.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",4.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",4.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",5.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",5.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",11.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",4.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",10.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",5.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",10.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",5.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61f",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61g",4.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61h",15.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61i",12.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61i",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61i",12.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_61i",6.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62h",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62h",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",10.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",3.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",11.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_62i",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63a",6.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63b",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63b",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63b",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63b",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63c",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63d",27.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63d",18.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_63d",21.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_64f",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_64f",4.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_64f",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_64g",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_64h",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65a",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65b",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65c",15.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65c",6.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65c",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65d",20.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65e",6.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65e",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65f",22
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65f",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65h",5.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65h",8.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_65i",19.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66b",17.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66b",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66b",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66f",16.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_66i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67a",14.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67a",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67a",0.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67b",10
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",0.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",14.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",9.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",13
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67d",0.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67e",10.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67e",12.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67e",13.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67f",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67f",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",1.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",2.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67h",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",10.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_67i",13.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68a",11.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68a",13.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68b",15.5
