ID,YEAR,PLANTID,PHENOLOGY,PopUnit,HEIGHTCM,FLOWERPOSI,HeightInfl_cm,FlwrStage,FlwrCond,COMMENTS,TypeFlower,GPS_DATE,GPS_TIME,dwcType,dwcBasisOfRecord
680009,2019,112,Reproductive,A,63,7,56,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:40:02-06:00,event,HumanObservation
680445,2019,113,Reproductive,A,54,7,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:40:35-06:00,event,HumanObservation
680239,2019,114,Reproductive,A,65,8,58,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:40:42-06:00,event,HumanObservation
680010,2019,115,Reproductive,A,70,2,65,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,09:40:48-06:00,event,HumanObservation
680446,2019,116,Reproductive,A,47,6,39,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:41:19-06:00,event,HumanObservation
680240,2019,117,Reproductive,A,61,11,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:02-06:00,event,HumanObservation
680447,2019,118,Reproductive,A,52,7,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:02-06:00,event,HumanObservation
680011,2019,119,Reproductive,A,56,4,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:07-06:00,event,HumanObservation
680012,2019,120,Reproductive,A,77,12,65,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:36-06:00,event,HumanObservation
680448,2019,121,Reproductive,A,58,6,50,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:38-06:00,event,HumanObservation
680241,2019,122,Reproductive,A,60,9,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:42:53-06:00,event,HumanObservation
680013,2019,123,Reproductive,A,65,7,56,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:43:05-06:00,event,HumanObservation
680449,2019,124,Reproductive,A,59,8,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:43:19-06:00,event,HumanObservation
680242,2019,125,Reproductive,A,52,6,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:43:32-06:00,event,HumanObservation
680014,2019,126,Reproductive,A,52,3,68,All Buds,Healthy,NA,Flowers Produced,2019-07-16,09:43:36-06:00,event,HumanObservation
680450,2019,127,Reproductive,A,47,4,41,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:43:54-06:00,event,HumanObservation
680243,2019,128,Reproductive,A,60,5,55,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,09:44:09-06:00,event,HumanObservation
680244,2019,129,Reproductive,A,48,4,44,All Flowers,Damaged - Insect,all flowers eaten,All Browsed,2019-07-16,09:44:39-06:00,event,HumanObservation
680015,2019,130,Reproductive,A,69,12,58,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:44:50-06:00,event,HumanObservation
680451,2019,131,Reproductive,A,63,8,54,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:44:51-06:00,event,HumanObservation
680016,2019,132,Reproductive,A,67,7,61,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:45:30-06:00,event,HumanObservation
680452,2019,133,Reproductive,A,73,14,62,Mostly Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:45:31-06:00,event,HumanObservation
680245,2019,134,Reproductive,A,55,3,50,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,09:45:32-06:00,event,HumanObservation
680453,2019,135,Reproductive,A,60,4,55,All Flowers,Fair,NA,Flowers Produced,2019-07-16,09:46:03-06:00,event,HumanObservation
680246,2019,136,Reproductive,A,63,6,56,All Buds,Healthy,NA,Flowers Produced,2019-07-16,09:46:06-06:00,event,HumanObservation
680017,2019,137,Reproductive,A,57,8,50,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:46:37-06:00,event,HumanObservation
680247,2019,138,Reproductive,A,61,2,55,All Flowers,Damaged - Other,looks like top flowers browsed off,Flowers Produced,2019-07-16,09:47:01-06:00,event,HumanObservation
680018,2019,139,Reproductive,A,52,5,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:47:21-06:00,event,HumanObservation
680019,2019,140,Reproductive,A,52,4,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:47:52-06:00,event,HumanObservation
680020,2019,141,Reproductive,A,51,7,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:48:23-06:00,event,HumanObservation
680248,2019,142,Reproductive,A,53,3,48,All Flowers,Fair,NA,Flowers Produced,2019-07-16,09:48:23-06:00,event,HumanObservation
680021,2019,143,Reproductive,A,40,1,38,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:48:52-06:00,event,HumanObservation
680249,2019,144,Reproductive,A,67,4,59,All Flowers,Fair,NA,Flowers Produced,2019-07-16,09:48:57-06:00,event,HumanObservation
680022,2019,145,Reproductive,A,10,-1,10,All Flowers,Other,broken by deer? 3 flowers off,Flowers Produced,2019-07-16,09:50:16-06:00,event,HumanObservation
680454,2019,146,Reproductive,A,71,8,62,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:51:08-06:00,event,HumanObservation
680250,2019,147,Reproductive,A,61,8,54,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:51:10-06:00,event,HumanObservation
680455,2019,148,Reproductive,A,66,9,58,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:51:42-06:00,event,HumanObservation
680023,2019,149,Reproductive,A,78,7,66,All Flowers,Starting to Die Back,NA,Flowers Produced,2019-07-16,09:51:55-06:00,event,HumanObservation
680456,2019,150,Reproductive,A,52,4,47,All Flowers,Fair,NA,Flowers Produced,2019-07-16,09:52:17-06:00,event,HumanObservation
680251,2019,151,Reproductive,A,62,8,52,All Flowers,Fair,NA,Flowers Produced,2019-07-16,09:52:33-06:00,event,HumanObservation
680024,2019,152,Reproductive,A,56,4,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:52:58-06:00,event,HumanObservation
680025,2019,153,Reproductive,A,64,4,59,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:54:04-06:00,event,HumanObservation
680457,2019,154,Reproductive,A,56,6,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:54:12-06:00,event,HumanObservation
680458,2019,155,Reproductive,A,59,6,52,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,09:57:33-06:00,event,HumanObservation
680026,2019,156,Reproductive,A,66,11,56,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,09:58:04-06:00,event,HumanObservation
680252,2019,157,Reproductive,A,56,6,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:58:32-06:00,event,HumanObservation
680027,2019,158,Reproductive,A,52,7,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:59:05-06:00,event,HumanObservation
680459,2019,159,Reproductive,A,63,2,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:59:16-06:00,event,HumanObservation
680253,2019,160,Reproductive,A,73,9,63,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:59:37-06:00,event,HumanObservation
680460,2019,161,Reproductive,A,55,9,48,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,09:59:46-06:00,event,HumanObservation
680028,2019,162,Reproductive,A,56,7,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,09:59:48-06:00,event,HumanObservation
680461,2019,163,Reproductive,A,77,10,69,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:00:18-06:00,event,HumanObservation
680254,2019,164,Reproductive,A,64,10,56,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:00:21-06:00,event,HumanObservation
680029,2019,165,Reproductive,A,71,7,62,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:00:32-06:00,event,HumanObservation
680462,2019,166,Reproductive,A,78,14,65,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:01:03-06:00,event,HumanObservation
680030,2019,167,Reproductive,A,61,12,50,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:01:06-06:00,event,HumanObservation
680255,2019,168,Reproductive,A,57,10,51,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:01:07-06:00,event,HumanObservation
680031,2019,169,Reproductive,A,64,7,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:01:41-06:00,event,HumanObservation
680463,2019,170,Reproductive,A,77,13,63,All Flowers,Fair,NA,Flowers Produced,2019-07-16,10:01:53-06:00,event,HumanObservation
680256,2019,171,Reproductive,A,62,13,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:01:59-06:00,event,HumanObservation
680032,2019,172,Reproductive,A,52,5,48,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:02:09-06:00,event,HumanObservation
680464,2019,173,Reproductive,A,71,10,65,Mostly Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:02:35-06:00,event,HumanObservation
680257,2019,174,Reproductive,A,70,11,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:02:39-06:00,event,HumanObservation
680033,2019,175,Reproductive,A,57,7,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:02:45-06:00,event,HumanObservation
680465,2019,176,Reproductive,A,51,5,46,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:03:49-06:00,event,HumanObservation
680034,2019,177,Reproductive,A,51,3,47,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:04:33-06:00,event,HumanObservation
680466,2019,178,Reproductive,A,77,12,64,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:07:41-06:00,event,HumanObservation
680035,2019,179,Reproductive,A,59,8,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:07:54-06:00,event,HumanObservation
680036,2019,180,Reproductive,A,70,9,62,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:09:25-06:00,event,HumanObservation
680467,2019,181,Reproductive,A,73,15,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:09:46-06:00,event,HumanObservation
680037,2019,182,Reproductive,A,49,6,43,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:10:00-06:00,event,HumanObservation
680258,2019,183,Reproductive,A,68,16,56,Mostly Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:10:05-06:00,event,HumanObservation
680259,2019,184,Reproductive,A,56,11,50,Mostly Flowers,Fair,NA,Flowers Produced,2019-07-16,10:10:55-06:00,event,HumanObservation
680468,2019,185,Reproductive,A,45,8,39,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:10:57-06:00,event,HumanObservation
680260,2019,186,Reproductive,A,54,8,46,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:13:09-06:00,event,HumanObservation
680469,2019,187,Reproductive,A,58,5,50,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:13:26-06:00,event,HumanObservation
680038,2019,188,Reproductive,A,68,8,58,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:13:51-06:00,event,HumanObservation
680470,2019,189,Reproductive,A,61,3,55,All Flowers,Fair,NA,Flowers Produced,2019-07-16,10:13:55-06:00,event,HumanObservation
680261,2019,190,Reproductive,A,70,9,61,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:14:26-06:00,event,HumanObservation
680039,2019,191,Reproductive,A,36,4,33,Mostly Buds,Healthy,NA,Flowers Produced,2019-07-16,10:14:30-06:00,event,HumanObservation
680471,2019,192,Reproductive,A,63,7,56,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:14:48-06:00,event,HumanObservation
680040,2019,193,Reproductive,A,64,8,56,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:15:20-06:00,event,HumanObservation
680262,2019,194,Reproductive,A,58,5,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:15:26-06:00,event,HumanObservation
680472,2019,195,Reproductive,A,52,5,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:15:41-06:00,event,HumanObservation
680263,2019,196,Reproductive,A,59,15,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:16:05-06:00,event,HumanObservation
680041,2019,197,Reproductive,A,53,2,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:16:05-06:00,event,HumanObservation
680473,2019,198,Reproductive,A,54,6,47,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:16:10-06:00,event,HumanObservation
680042,2019,199,Reproductive,A,52,5,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:16:34-06:00,event,HumanObservation
680264,2019,200,Reproductive,A,53,5,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:16:51-06:00,event,HumanObservation
680474,2019,201,Reproductive,A,68,12,57,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:17:07-06:00,event,HumanObservation
680265,2019,202,Reproductive,A,56,7,50,Mostly Buds,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:17:37-06:00,event,HumanObservation
680475,2019,203,Reproductive,A,74,11,63,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:17:45-06:00,event,HumanObservation
680043,2019,204,Reproductive,A,64,8,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:17:56-06:00,event,HumanObservation
680476,2019,205,Reproductive,A,65,10,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:18:15-06:00,event,HumanObservation
680266,2019,206,Reproductive,A,57,10,49,All Flowers,Fair,NA,Flowers Produced,2019-07-16,10:18:24-06:00,event,HumanObservation
680044,2019,207,Reproductive,A,65,4,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:18:28-06:00,event,HumanObservation
680045,2019,208,Reproductive,A,70,8,59,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:18:59-06:00,event,HumanObservation
680267,2019,209,Reproductive,A,73,13,61,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:19:10-06:00,event,HumanObservation
680477,2019,210,Reproductive,A,61,8,53,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:19:10-06:00,event,HumanObservation
680268,2019,211,Reproductive,A,60,4,55,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:19:52-06:00,event,HumanObservation
680046,2019,212,Reproductive,A,48,8,36,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:19:54-06:00,event,HumanObservation
680478,2019,213,Reproductive,A,70,12,59,All Flowers,Starting to Die Back,NA,Flowers Produced,2019-07-16,10:19:59-06:00,event,HumanObservation
680047,2019,214,Reproductive,A,44,2,39,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:21:23-06:00,event,HumanObservation
680479,2019,215,Reproductive,A,48,8,42,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:22:23-06:00,event,HumanObservation
680480,2019,216,Reproductive,A,55,7,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:25:30-06:00,event,HumanObservation
680481,2019,217,Reproductive,A,56,9,46,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:26:18-06:00,event,HumanObservation
680048,2019,218,Reproductive,A,66,12,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:26:19-06:00,event,HumanObservation
680269,2019,219,Reproductive,A,57,13,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:26:19-06:00,event,HumanObservation
680049,2019,220,Reproductive,A,66,4,60,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:26:54-06:00,event,HumanObservation
680482,2019,221,Reproductive,A,50,3,45,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:27:08-06:00,event,HumanObservation
680050,2019,222,Reproductive,A,56,8,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:27:33-06:00,event,HumanObservation
680483,2019,223,Reproductive,A,52,6,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:27:37-06:00,event,HumanObservation
680051,2019,224,Reproductive,A,53,8,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:28:02-06:00,event,HumanObservation
680484,2019,225,Reproductive,A,59,8,53,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:28:14-06:00,event,HumanObservation
680270,2019,226,Reproductive,A,72,10,64,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:28:46-06:00,event,HumanObservation
680485,2019,227,Reproductive,A,51,6,46,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:29:02-06:00,event,HumanObservation
680052,2019,228,Reproductive,A,62,5,56,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:29:04-06:00,event,HumanObservation
680053,2019,229,Reproductive,A,70,6,64,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:29:43-06:00,event,HumanObservation
680271,2019,230,Reproductive,A,63,7,55,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:30:07-06:00,event,HumanObservation
680054,2019,231,Reproductive,A,40,3,35,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:30:24-06:00,event,HumanObservation
680486,2019,232,Reproductive,A,62,10,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:30:31-06:00,event,HumanObservation
680055,2019,233,Reproductive,A,57,4,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:30:57-06:00,event,HumanObservation
680272,2019,234,Reproductive,A,68,10,60,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:31:09-06:00,event,HumanObservation
680487,2019,235,Reproductive,A,56,4,50,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:31:58-06:00,event,HumanObservation
680273,2019,236,Reproductive,A,51,7,45,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:32:11-06:00,event,HumanObservation
680488,2019,237,Reproductive,A,53,8,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:32:43-06:00,event,HumanObservation
680274,2019,238,Reproductive,A,51,2,46,All Buds,Healthy,NA,Flowers Produced,2019-07-16,10:33:18-06:00,event,HumanObservation
680056,2019,239,Reproductive,A,48,7,44,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,10:33:32-06:00,event,HumanObservation
680275,2019,240,Reproductive,A,56,-1,-1,All Flowers,All Flowers Grazed Off,NA,All Browsed,2019-07-16,10:33:59-06:00,event,HumanObservation
680276,2019,241,Reproductive,A,50,5,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:34:44-06:00,event,HumanObservation
680277,2019,242,Reproductive,A,49,-1,-1,All Flowers,All Flowers Grazed Off,NA,All Browsed,2019-07-16,10:35:28-06:00,event,HumanObservation
680057,2019,243,Reproductive,A,72,8,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:40:22-06:00,event,HumanObservation
680278,2019,244,Reproductive,A,67,10,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:42:33-06:00,event,HumanObservation
680058,2019,245,Reproductive,A,49,4,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:42:47-06:00,event,HumanObservation
680489,2019,246,Reproductive,A,56,1,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:43:04-06:00,event,HumanObservation
680279,2019,247,Reproductive,A,58,4,52,All Flowers,Fair,NA,Flowers Produced,2019-07-16,10:43:34-06:00,event,HumanObservation
680059,2019,248,Reproductive,A,63,9,55,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:43:59-06:00,event,HumanObservation
680280,2019,249,Reproductive,A,57,10,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:44:26-06:00,event,HumanObservation
680281,2019,250,Reproductive,A,50,5,43,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:45:13-06:00,event,HumanObservation
680060,2019,251,Reproductive,A,59,8,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:48:40-06:00,event,HumanObservation
680061,2019,252,Reproductive,A,52,3,47,Mostly Buds,Healthy,NA,Flowers Produced,2019-07-16,10:49:43-06:00,event,HumanObservation
680490,2019,253,Reproductive,A,61,5,54,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,10:50:19-06:00,event,HumanObservation
680491,2019,254,Reproductive,A,54,5,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,10:51:33-06:00,event,HumanObservation
680062,2019,255,Reproductive,A,62,11,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:10:01-06:00,event,HumanObservation
680492,2019,256,Reproductive,A,61,8,53,All Buds,Healthy,NA,Flowers Produced,2019-07-16,11:10:52-06:00,event,HumanObservation
680282,2019,257,Reproductive,A,53,10,43,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:16:30-06:00,event,HumanObservation
680493,2019,258,Reproductive,A,51,7,44,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:16:58-06:00,event,HumanObservation
680283,2019,259,Reproductive,A,48,6,39,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:22:06-06:00,event,HumanObservation
680494,2019,260,Reproductive,A,56,8,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:23:06-06:00,event,HumanObservation
680284,2019,261,Reproductive,A,87,15,73,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:23:11-06:00,event,HumanObservation
680063,2019,262,Reproductive,A,73,5,67,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:23:41-06:00,event,HumanObservation
680495,2019,263,Reproductive,A,65,-1,-1,No Buds or Flowers,All Flowers Grazed Off,NA,All Browsed,2019-07-16,11:24:20-06:00,event,HumanObservation
680285,2019,264,Reproductive,A,51,5,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:25:07-06:00,event,HumanObservation
680064,2019,265,Reproductive,A,54,11,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:25:34-06:00,event,HumanObservation
680286,2019,266,Reproductive,A,60,7,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:25:39-06:00,event,HumanObservation
680065,2019,267,Reproductive,A,55,7,42,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:30:17-06:00,event,HumanObservation
680287,2019,268,Reproductive,A,61,12,51,All Flowers,Damaged - Insect,NA,Flowers Produced,2019-07-16,11:30:39-06:00,event,HumanObservation
680496,2019,269,Reproductive,A,66,5,59,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:30:43-06:00,event,HumanObservation
680066,2019,270,Reproductive,A,42,8,34,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:31:02-06:00,event,HumanObservation
680288,2019,271,Reproductive,A,38,4,34,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:31:16-06:00,event,HumanObservation
680289,2019,272,Reproductive,A,69,9,58,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:32:45-06:00,event,HumanObservation
680067,2019,273,Reproductive,A,64,8,57,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:33:00-06:00,event,HumanObservation
680497,2019,274,Reproductive,A,71,15,60,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,11:33:16-06:00,event,HumanObservation
680068,2019,275,Reproductive,A,70,14,59,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:33:42-06:00,event,HumanObservation
680290,2019,276,Reproductive,A,61,11,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:33:58-06:00,event,HumanObservation
680069,2019,277,Reproductive,A,55,-1,46,Half Buds and Flower,Healthy,NA,Flowers Produced,2019-07-16,11:34:17-06:00,event,HumanObservation
680498,2019,278,Reproductive,A,64,1,62,All Flowers,Other,top is grazed,Flowers Produced,2019-07-16,11:34:29-06:00,event,HumanObservation
680291,2019,279,Reproductive,A,58,7,49,All Flowers,Fair,NA,Flowers Produced,2019-07-16,11:34:57-06:00,event,HumanObservation
680070,2019,280,Reproductive,A,58,11,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:34:58-06:00,event,HumanObservation
680071,2019,281,Reproductive,A,53,7,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:35:34-06:00,event,HumanObservation
680292,2019,282,Reproductive,A,64,6,56,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:35:36-06:00,event,HumanObservation
680072,2019,283,Reproductive,A,42,6,38,All Buds,Healthy,NA,Flowers Produced,2019-07-16,11:36:05-06:00,event,HumanObservation
680293,2019,284,Reproductive,A,41,-1,-1,All Flowers,All Flowers Grazed Off,NA,All Browsed,2019-07-16,11:36:14-06:00,event,HumanObservation
680073,2019,285,Reproductive,A,53,7,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:36:35-06:00,event,HumanObservation
680294,2019,286,Reproductive,A,41,4,37,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:36:39-06:00,event,HumanObservation
680074,2019,287,Reproductive,A,51,5,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:37:04-06:00,event,HumanObservation
680075,2019,288,Reproductive,A,50,7,41,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:39:51-06:00,event,HumanObservation
680076,2019,289,Reproductive,A,62,12,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:44:08-06:00,event,HumanObservation
680499,2019,290,Reproductive,A,58,3,54,All Buds,Healthy,NA,Flowers Produced,2019-07-16,11:45:04-06:00,event,HumanObservation
680295,2019,291,Reproductive,A,57,5,52,Mostly Buds,Healthy,NA,Flowers Produced,2019-07-16,11:45:19-06:00,event,HumanObservation
680077,2019,292,Reproductive,A,59,13,48,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:45:29-06:00,event,HumanObservation
680500,2019,293,Reproductive,A,53,5,47,Mostly Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:45:55-06:00,event,HumanObservation
680078,2019,294,Reproductive,A,61,13,52,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:46:08-06:00,event,HumanObservation
680079,2019,295,Reproductive,A,42,9,34,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:46:44-06:00,event,HumanObservation
680501,2019,296,Reproductive,A,54,6,47,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:47:05-06:00,event,HumanObservation
680080,2019,297,Reproductive,A,58,11,51,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:47:19-06:00,event,HumanObservation
680081,2019,298,Reproductive,A,42,3,39,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:47:50-06:00,event,HumanObservation
680082,2019,299,Reproductive,A,56,5,50,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:48:26-06:00,event,HumanObservation
680083,2019,300,Reproductive,A,48,2,43,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:48:58-06:00,event,HumanObservation
680084,2019,301,Reproductive,A,74,7,64,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:50:35-06:00,event,HumanObservation
680085,2019,302,Reproductive,A,54,8,46,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:58:49-06:00,event,HumanObservation
680502,2019,303,Reproductive,A,53,7,45,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:59:01-06:00,event,HumanObservation
680296,2019,304,Reproductive,A,46,4,42,Mostly Buds,Fair,NA,Flowers Produced,2019-07-16,11:59:15-06:00,event,HumanObservation
680086,2019,305,Reproductive,A,59,10,49,All Flowers,Healthy,NA,Flowers Produced,2019-07-16,11:59:35-06:00,event,HumanObservation
680503,2019,306,Reproductive,A,53,-1,-1,No Buds or Flowers,All Flowers Grazed Off,NA,All Browsed,2019-07-16,11:59:37-06:00,event,HumanObservation
