ParkName,ParkCode,LocationID,PeriodID,EventID,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2019Sep10,TAPRShiner2019Sep10,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2021Sep07,TAPRShiner2021Sep07,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,Stream low. rained ~ 5 inches 3 days prior to sampling; suspect water levels were much lower. Only sampled 4 sites in reach - not enough water for 5 sites
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,-999,Unknown,Unknown,Unknown,-1,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2001Aug28,TAPRShiner2001Oct12,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Pool 1: 2 seine hauls. first with no fish. second only ran 5-7 M.  Polls 2 and 3 had 2 seine runs.  Pool 5 had to go around veg(nut rushes. grass) in pool.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,Pool 2 contained aquatic microphyte
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2001Aug28,TAPRShiner2001Aug28,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Pool 1 net was not deep enough.  Pool was seined 3 times.  Scour pool adjacent to road.  Pool 2 seined before gabitat measures could be taken.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,Plunge pool for the road culvert
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2003Oct06,TAPRShiner2003Oct06,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2008Sep07,TAPRShiner2008Sep07,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2009Sep08,TAPRShiner2009Sep08,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,Rained last week and again this morning/afternoon.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,only sampled three sites
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2001Aug28,TAPRShiner2001Aug30,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,0,trickle between pools,raining,Pool 2 snaged bottom. ran twice.  Pool 3 nothing found
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2003Oct06,TAPRShiner2003Oct06,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,Digital Images--picture of what looks like M Topeka Shiner; #1 &#2-big one may be Sand Shiner; #3 &#4 have orange fins and are female
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02middl,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,Unknown,Unknown,Unknown,-1,isolated pools,partly cloudy,There is not a pool 5.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2001Aug28,TAPRShiner2001Aug30,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,Started raining half way through sampling.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2004Oct04,TAPRShiner2004Oct04,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2005Oct03,TAPRShiner2005Oct03,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2007Sep09,TAPRShiner2007Sep09,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2008Sep07,TAPRShiner2008Sep07,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2009Sep08,TAPRShiner2009Sep08,-999,Unknown,Unknown,Unknown,0,trickle between pools,raining,Rained late previous week and this morning/afternoon.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner04middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,Unknown,Unknown,Unknown,-1,isolated pools,partly cloudy,only four sites sampled
Tallgrass Prairie National Preserve,TAPR,TAPRShiner05middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,0,trickle between pools,raining,pool 1 nothing
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2001Aug28,TAPRShiner2001Oct12,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,Pool 4:  saw a lot more fish. rocks made seining difficult.  Pool 5:  2 seine runs--First run caught fish but they escaped
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2007Sep09,TAPRShiner2007Sep13,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner10upper,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,0,high flow,partly cloudy,Picture 7 Green Sunfish; 8 Redfin Shiner
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Ludwigia repeis; eleocharis. veronica; Zarrichela palustris present
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,Only sampled 3 sites. Water low. Only fish counts collected
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,Unknown,Unknown,Unknown,0,Unknown,clear-sunny,no stream flow data collected
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,There were no measurements for pool 5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,no fish collected at all 3 sites
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,Unknown,Unknown,Unknown,-1,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,no fish collected at site one
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2001Aug28,TAPRShiner2001Oct13,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,Pool 2:  seined twice b/c first time resulted in few fish.  Pool 4:  had a lot of macrophytes in water (tubular) only seined 20 or 30 M of pool.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,0,high flow,cloudy,Pictures:  Bluntnose Minnow 24;  ROLL 2 -- Picture 1 Meadow; 2 central stoneroller
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,Unknown,Unknown,Unknown,0,flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Aquatic veg at site 2 - had to seine around veg
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained previous afternoon. water came up and was flowing heavy; water was out of banks but receded by day of sampling
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Pool 4:  covered with algae.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,left
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,0,high flow,partly cloudy,4. 5 scenic pictures 22. 5 upper left.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Picture #5 Topeka Shiner
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Pool 2:  cardinal shiners have parasites.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,right
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,Unknown,Unknown,Unknown,0,high flow,partly cloudy,Picture #3 Creek Chub
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,-1,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Pictures:  14 Topeka; 15 Golden Shiner
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Riparian corridor #9 = pond
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,mussel valves; ludwigia spp. and filamentous algae  in pool #3. large snapping turtle in pool #3. and Zannichelia or Potomogeton foliousus in pool #3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2007Sep09,TAPRShiner2007Sep12,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,Bluff on river left at sites 1 and 2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Lots of large crayfish.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,All water in stream suspected to be drainage from pond
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,only 4 pools
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,-999,Unknown,Unknown,Unknown,0,isolated pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,water levels very low
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Pool 1.2.3:  streambank with lots of Astr. Canadensis. some trees Spart pec. Pool 4:  same as 1.2.3 but no trees.  Pool 5 same as 1.2.3 but only had one tree.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Pictures:  16 Brook Silverside; 17 Blackstripe topminnow; 18 Bluegill; 19 Spotted Sucker; 20 Golden Redhorse; 21 Golden Redhorse; 22 Mosquitofish; 23 Largemouth Bass.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,Unknown,Unknown,Unknown,-1,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,Unknown,Unknown,Unknown,0,trickle between pools,raining,Site 1 within channelized section
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Picture 24 Fathead minnow
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,Unknown,Unknown,Unknown,-1,trickle between pools,partly cloudy,Watercress. Zannichelia?. Ludwigia. veronica
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,Unknown,Unknown,Unknown,0,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Pool 5 unknown algae collected
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,watercrss; eleocharis. samolus parviflorus present
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,Watercress
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,Water levels very low. lots of filamentous algae. No fish collecected at sites
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,Unknown,Unknown,Unknown,-1,flow between pools,clear-sunny,Rained ~ 5 inches 4 days before sampling. Water was very low prior to sampling. Only took count data for fish.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,water levels low
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
